"brand","product","code","category","official_meaning","safe_checks","source_url","publish_date","status","notes"
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3300","Generator","High oil pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3315","Generator","High oil pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3317","Generator","High oil pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3301","Generator","Low oil pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3400","Generator","High MAP fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3415","Generator","High MAP fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3401","Generator","Low MAP fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3417","Generator","LCM MAP fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3500","Generator","High MAP temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3515","Generator","High MAP temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-22","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3501","Generator","LCM MAP temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-22","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3517","Generator","LCM MAP temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-22","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3600","Generator","Check air filter fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-23","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3601","Generator","Check air filter fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-23","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3615","Generator","Check air filter fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-23","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3617","Generator","Check air filter fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-24","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3700","Generator","High coolant temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-24","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3715","Generator","High coolant temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-24","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3701","Generator","LCM coolant temperature fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-25","ready","Official Generac support article listing error codes that require an authorized service dealer."
